iter	Passed	Remaining
687	11056	21084
688	11071	21066
689	11086	21048
690	11102	21032
691	11119	21016
692	11136	21002
693	11152	20987
694	11167	20968
695	11182	20951
696	11198	20935
697	11215	20919
698	11232	20905
699	11249	20891
700	11265	20876
701	11282	20861
702	11298	20844
703	11312	20825
704	11329	20811
705	11345	20794
706	11361	20777
707	11377	20762
708	11394	20748
709	11410	20731
710	11426	20716
711	11443	20701
712	11460	20686
713	11477	20672
714	11494	20658
715	11510	20641
716	11527	20626
717	11543	20611
718	11560	20597
719	11576	20580
720	11592	20564
721	11607	20546
722	11623	20529
723	11638	20512
724	11655	20497
725	11670	20479
726	11686	20463
727	11701	20446
728	11717	20429
729	11734	20414
730	11748	20395
731	11765	20380
732	11782	20365
733	11798	20349
734	11814	20333
735	11831	20319
736	11848	20305
737	11864	20289
738	11879	20270
739	11896	20255
740	11912	20240
741	11929	20225
742	11945	20209
743	11962	20194
744	11978	20178
745	11993	20161
746	12009	20145
747	12026	20129
748	12042	20114
749	12058	20097
750	12075	20082
751	12091	20067
752	12108	20052
753	12125	20037
754	12141	20020
755	12157	20005
756	12174	19990
757	12190	19973
758	12206	19958
759	12222	19942
760	12239	19926
761	12255	19911
762	12270	19894
763	12287	19878
764	12303	19863
765	12319	19846
766	12335	19830
767	12351	19813
768	12367	19796
769	12382	19779
770	12398	19762
771	12414	19747
772	12430	19731
773	12447	19715
774	12462	19698
775	12479	19683
776	12495	19667
777	12511	19651
778	12527	19635
779	12544	19620
780	12559	19603
781	12575	19587
782	12592	19572
783	12609	19558
784	12626	19542
785	12642	19527
786	12658	19511
787	12674	19494
788	12690	19478
789	12706	19462
790	12722	19446
791	12739	19431
792	12755	19414
793	12772	19400
794	12787	19382
795	12804	19367
796	12820	19350
797	12835	19333
798	12850	19315
799	12866	19299
800	12882	19283
801	12898	19267
802	12914	19251
803	12930	19235
804	12945	19216
805	12962	19202
806	12977	19185
807	12994	19169
808	13010	19154
809	13024	19135
810	13040	19118
811	13057	19104
812	13074	19089
813	13091	19074
814	13107	19058
815	13122	19041
816	13137	19022
817	13153	19007
818	13169	18990
819	13185	18974
820	13201	18957
821	13215	18939
822	13232	18924
823	13248	18907
824	13265	18892
825	13279	18874
826	13295	18857
827	13310	18840
828	13325	18822
829	13341	18806
830	13358	18791
831	13373	18774
832	13389	18758
833	13405	18741
834	13420	18724
835	13437	18709
836	13453	18693
837	13467	18674
838	13483	18658
839	13500	18642
840	13515	18626
841	13530	18608
842	13546	18592
843	13561	18575
844	13578	18559
845	13593	18541
846	13609	18526
847	13625	18509
848	13641	18493
849	13658	18478
850	13673	18461
851	13689	18445
852	13705	18429
853	13721	18412
854	13736	18395
855	13753	18380
856	13769	18365
857	13786	18349
858	13802	18334
859	13817	18316
860	13835	18302
861	13852	18287
862	13867	18270
863	13884	18255
864	13900	18239
865	13914	18221
866	13931	18205
867	13946	18188
868	13962	18172
869	13978	18156
870	13996	18142
871	14012	18126
872	14028	18110
873	14044	18094
874	14060	18077
875	14076	18061
876	14091	18044
877	14106	18027
878	14121	18009
879	14136	17991
880	14152	17975
881	14168	17960
882	14185	17945
883	14200	17927
884	14215	17910
885	14232	17894
886	14248	17878
887	14262	17860
888	14279	17845
889	14296	17830
890	14312	17814
891	14327	17796
892	14342	17780
893	14358	17763
894	14374	17746
895	14389	17729
896	14406	17714
