iter	PRAUC	Logloss
1723	0.9506868052	0.23663515
1724	0.9507236884	0.236517393
1725	0.9508218646	0.2364206575
1726	0.9509727385	0.236353264
1727	0.951020327	0.2362755601
1728	0.951155669	0.2361867575
1729	0.951255677	0.2361189983
1730	0.9513088873	0.2360347767
1731	0.9513650633	0.235953287
1732	0.9514858494	0.2358454435
1733	0.9515268885	0.235775572
1734	0.9516481131	0.235688519
1735	0.951698877	0.2356238324
1736	0.9518064404	0.2355438567
1737	0.9518339734	0.2354735654
1738	0.9519289044	0.2354016615
1739	0.9520070984	0.2353002264
1740	0.9520435252	0.2352654357
1741	0.9521334111	0.2351654703
1742	0.9522707464	0.2350632814
1743	0.952301235	0.2349732271
1744	0.9524884477	0.234862556
1745	0.9526321709	0.234763902
1746	0.952699353	0.2346797012
1747	0.9527568035	0.2346152708
1748	0.9528500096	0.2345324844
1749	0.9528933668	0.2344766166
1750	0.9529018208	0.2343720686
1751	0.9528550239	0.2342862079
1752	0.9528883756	0.2342320168
1753	0.9530118176	0.2341253109
1754	0.9530771669	0.2340673412
1755	0.9531395204	0.2339668755
1756	0.9531741608	0.2339005709
1757	0.9533028913	0.2337973794
1758	0.9534274058	0.2336951959
1759	0.9534981366	0.233601234
1760	0.9535674915	0.2335370677
1761	0.9536272679	0.2334543702
1762	0.9537319078	0.2333535018
1763	0.9538266677	0.2332538704
1764	0.9539075746	0.2332028094
1765	0.9539398193	0.233130729
1766	0.9540426884	0.2330385741
1767	0.9541323177	0.2329730303
1768	0.9541971998	0.2328772266
1769	0.9542823501	0.2327859642
1770	0.9544036894	0.2327183068
1771	0.9545053781	0.2326366138
1772	0.954536804	0.2325359136
1773	0.9545708607	0.2324895531
1774	0.9546850687	0.2323870549
1775	0.9547487329	0.2322984287
1776	0.9547822799	0.2322322118
1777	0.9548286899	0.2321679565
1778	0.9549446312	0.2320554492
1779	0.954967371	0.2320141755
1780	0.9550323725	0.2319545424
1781	0.9551492915	0.2318817192
1782	0.9552019795	0.2317722951
1783	0.9552155046	0.2316994911
1784	0.9553155811	0.2316024772
1785	0.9553190327	0.2315603359
1786	0.9554318477	0.2314683593
1787	0.9554721622	0.2314174663
1788	0.955565879	0.2313137686
1789	0.9556561883	0.2312549971
1790	0.9557706392	0.2311663882
1791	0.9559151828	0.2310751345
1792	0.9560153392	0.230991667
1793	0.956067051	0.2309162707
1794	0.9561146265	0.2308299607
1795	0.9562534321	0.2307190711
1796	0.9562971995	0.2306547726
1797	0.9563361278	0.2306039983
1798	0.9564281221	0.2305104468
1799	0.9565664542	0.2304303643
1800	0.9566079123	0.2303703182
1801	0.9567378076	0.230293946
1802	0.9568196586	0.230226949
1803	0.9568401851	0.2301621639
1804	0.9569655776	0.2300804576
1805	0.9570653939	0.2299986778
1806	0.9570667121	0.229938224
1807	0.9571473334	0.2298918938
1808	0.9571427419	0.2297936303
1809	0.9572165638	0.2297020176
1810	0.9574051306	0.2295837245
1811	0.9575218028	0.2294928969
1812	0.9575454058	0.2294314617
1813	0.9575325788	0.2293951238
1814	0.9575949841	0.2293316012
1815	0.9577158525	0.229249285
1816	0.9576970392	0.2291642399
1817	0.9577865481	0.2290976723
1818	0.9578817941	0.2290058715
1819	0.9579774671	0.228929985
1820	0.9579697736	0.228854109
1821	0.958063497	0.2287766552
1822	0.9580811782	0.2287363005
1823	0.9580790326	0.2287002641
1824	0.9582269642	0.2285745972
1825	0.9583214376	0.2284644179
1826	0.958391887	0.2283759448
1827	0.9584261415	0.2282937445
1828	0.9584438953	0.2282677646
1829	0.958492717	0.2282137464
1830	0.9585713576	0.2281306302
1831	0.958668076	0.2280371804
1832	0.9587589661	0.2279412007
1833	0.9588686737	0.227884588
1834	0.9590137953	0.2277887959
1835	0.9590804383	0.2277182519
1836	0.959152794	0.227627855
1837	0.9591929102	0.227570658
1838	0.9592877325	0.2274926291
1839	0.9593729641	0.2273985734
1840	0.9594065792	0.2273356212
1841	0.959426449	0.2272650816
1842	0.9594598925	0.2272086273
1843	0.9595723671	0.227109694
1844	0.9595907816	0.2270569905
1845	0.9596013911	0.2269870405
1846	0.9596739157	0.2269283324
1847	0.9597428909	0.2268767833
1848	0.9598511504	0.2267560203
1849	0.9598993734	0.2266734723
1850	0.9599894552	0.2266002053
1851	0.9600667706	0.2265045867
1852	0.9601470543	0.2264139461
1853	0.9602706632	0.2263332462
1854	0.960415461	0.226202761
1855	0.9605175955	0.2261118304
1856	0.960606473	0.2260497496
1857	0.9606598093	0.2259768341
1858	0.9608154024	0.2258693562
1859	0.9608772037	0.225794605
1860	0.9609935416	0.225701297
1861	0.961012967	0.2256572134
1862	0.9610641939	0.2255901123
1863	0.9610842966	0.2255464848
1864	0.9610883533	0.2254878786
1865	0.9610997983	0.2254274006
1866	0.961191238	0.2253462401
1867	0.961244051	0.2252638614
1868	0.9613398306	0.2251603984
1869	0.9613952328	0.22511798
1870	0.9614030756	0.2250417168
1871	0.9614892478	0.2249300124
1872	0.9615928827	0.2248397649
1873	0.9616612864	0.2247537315
1874	0.9617829781	0.2246602286
1875	0.961877111	0.2245586614
1876	0.961935822	0.2244613068
1877	0.9619879349	0.224371204
1878	0.9620911078	0.2242706834
1879	0.9621695332	0.2242018092
1880	0.9622093904	0.2241100791
1881	0.9622683244	0.2240309812
1882	0.9623114374	0.2239793269
1883	0.962430562	0.2238612685
1884	0.9625189641	0.2238085625
1885	0.9625921278	0.2237296369
1886	0.962654294	0.2236839794
1887	0.9627413835	0.2236131065
1888	0.962816053	0.2235454839
1889	0.9628621071	0.2235035644
1890	0.9629420482	0.2234260473
1891	0.9630150086	0.2233613954
1892	0.9630715452	0.2232932188
1893	0.9631405729	0.2232192362
1894	0.9631709262	0.223173509
1895	0.9631970879	0.2231142209
1896	0.9633429254	0.222996386
1897	0.9634073947	0.2229381499
1898	0.9634427872	0.2228707903
1899	0.9635464467	0.2227860164
1900	0.9636187128	0.2227075017
1901	0.9636502176	0.2226526308
1902	0.9636988368	0.2226008706
1903	0.9637407821	0.2225611392
1904	0.963809201	0.2224925195
1905	0.9638174005	0.2224723336
1906	0.963909084	0.2223918092
1907	0.9639343074	0.222331826
1908	0.9639984703	0.222271483
1909	0.9640216551	0.2222081621
1910	0.9641119234	0.2221152715
1911	0.9641141813	0.2220618803
1912	0.9642236612	0.2219757074
1913	0.9642757649	0.2218941473
1914	0.9643343566	0.2218064135
1915	0.9644399506	0.2217033003
1916	0.9645323274	0.2216303685
1917	0.9645741271	0.2215986568
1918	0.9645934472	0.2215227882
1919	0.9645446735	0.2214487076
1920	0.9645590859	0.2213857904
1921	0.9645996877	0.2213034121
1922	0.9646127507	0.2212415798
1923	0.9646669356	0.2211910647
1924	0.9647109287	0.2211027687
1925	0.9647166046	0.2210034397
1926	0.9648250665	0.2208967525
1927	0.9649391515	0.220782101
1928	0.9651107907	0.2206942107
1929	0.9651562419	0.2206279491
1930	0.9651911756	0.2205412587
1931	0.9652602984	0.220451744
1932	0.9653261274	0.2203928633
1933	0.96537622	0.2202991633
1934	0.9653918141	0.2202411936
1935	0.9654506862	0.2201664548
1936	0.9654540774	0.2200905561
1937	0.9654808301	0.220037484
1938	0.9655454252	0.2199599598
1939	0.9656530819	0.219859339
1940	0.9656768393	0.2198004103
1941	0.9657424795	0.2197366586
1942	0.9658323565	0.2196545643
1943	0.9658386324	0.2195858428
1944	0.9659226496	0.2195150903
1945	0.9660154977	0.2194198018
1946	0.9660692269	0.219349686
1947	0.9661326326	0.2192916058
1948	0.9662095862	0.2192091472
1949	0.9663178488	0.2191114819
1950	0.9663408652	0.219081094
1951	0.9663718368	0.2190349224
1952	0.9663902295	0.2189795821
1953	0.9665287505	0.2188932228
1954	0.9665215799	0.21886975
1955	0.9664622488	0.2188072058
1956	0.9664860971	0.2187821147
1957	0.9665447843	0.2187279566
1958	0.9666431814	0.2186432745
1959	0.9666839166	0.2186153827
1960	0.9667688429	0.2185431262
1961	0.966859477	0.2184597982
1962	0.9668901423	0.2184108915
1963	0.967019981	0.2183205577
1964	0.9670576485	0.2182631543
1965	0.9671241438	0.2181959057
1966	0.9671488597	0.2180979716
1967	0.967176491	0.2180092154
1968	0.9671967237	0.2179230004
1969	0.9672375077	0.217894613
1970	0.9672784463	0.2178047181
1971	0.9674088708	0.2176987009
1972	0.9675416694	0.217603718
1973	0.9676691754	0.2175231749
1974	0.9677541879	0.2174587999
1975	0.9678305856	0.2173626102
1976	0.9678737063	0.2172912248
1977	0.9679336798	0.2172134175
1978	0.9679706778	0.217151238
1979	0.9680901201	0.2170324019
1980	0.9681548648	0.2169323103
1981	0.9682092015	0.2168830031
1982	0.9682640085	0.2167920518
1983	0.968282871	0.2167541334
1984	0.968334563	0.216672596
1985	0.9683806242	0.2166253561
1986	0.9684338718	0.2166011163
1987	0.9684828672	0.2165332194
1988	0.9685418754	0.2164383218
1989	0.9685755268	0.216397201
1990	0.9686630572	0.2163032517
1991	0.9687121903	0.216238014
1992	0.9687805974	0.2161785338
1993	0.9688506338	0.2161087718
1994	0.9688653064	0.2160475384
1995	0.9689453324	0.2159766255
1996	0.9690033838	0.2158892657
1997	0.9690940003	0.2157934969
1998	0.9691306026	0.2157126582
1999	0.9691589675	0.2156945608
